"","logFC.trtF","logFC.trtL","logFC.trtS","logCPM","LR","PValue","FDR"
"oases3_CL5714Contig1_1",-1.34660774658814,-4.41442328057001,-0.739567204673445,1.42705276265479,11.0803046564474,0.0112994695278509,0.0378676273412114
"oases3_k37_Locus_19297_Transcript_3_1",0.605883572007965,-6.2301910080915,-0.761577233928956,0.386614262588528,11.0800882543448,0.0113005977930249,0.0378679479955778
"oases3_CL13047Contig1_1",1.86231754391194,-1.47880788604655,-2.23659193327162,0.6395355928498,11.07955255059,0.0113033912930975,0.0378738482313171
"oases3_k31_Locus_13339_Transcript_5_1",0.663426861301426,-2.64493674417753,0.156007043607219,1.67612502486986,11.0771601123574,0.0113158752992564,0.0379122140370574
"oases3_CL20575Contig1_1",1.13466625946801,-1.63927240687699,0.412611910742391,2.91661262697595,11.0769373599448,0.0113170383373636,0.0379126470216621
"oases2_CL2478Contig1_1",0.730801765221178,-5.48595034931648,1.44369544277637,1.31900953718726,11.0762554943072,0.0113205992366075,0.0379211121487128
"oases6_CL7359Contig1_1",-1.39783916231445,-0.713635697895736,-0.253913080697908,5.89414327485303,11.0746284386413,0.0113291006543031,0.0379461236912282
"oases3_k37_Locus_13510_Transcript_4_1",1.44428994737145,-1.257705625589,-1.56072594848696,0.969224763249255,11.0737897588477,0.0113334852409434,0.03795734285307
"oases6_CL1961Contig1_1",-0.502873909080379,-4.53412258389037,-1.88045244645151,1.10129094914677,11.0734899791369,0.0113350528838996,0.0379591265100219
"oases3_k25_Locus_12804_Transcript_2_1",2.0065791700392,0.441682989306446,2.34642382538419,4.78740513841266,11.0707993032264,0.011349132852878,0.0380028076254194
"oases6_k43_Locus_6678_Transcript_12_1",1.92602325323314,2.60067367291918,0.802302923623682,5.45301252604597,11.0698522639345,0.0113540926917449,0.0380159446073552
"oases2_k37_Locus_29954_Transcript_1_1",0.300418296560595,-7.11258713166072,-0.796781127320074,0.761419257364617,11.0676723710617,0.0113655173591993,0.0380483853804409
"oases3_k31_Locus_3298_Transcript_3_1",-1.38538466066985,-7.46680559388897,-0.280300194363701,2.03345568119385,11.0676076606721,0.0113658566750124,0.0380483853804409
"oases3_k49_Locus_43469_Transcript_3_1",3.93836093563028,3.45763652322549,2.68620329283738,1.61412558432823,11.067303115816,0.0113674537224737,0.0380502583392002
"oases3_k25_Locus_6625_Transcript_4_1",-0.551760423436505,-0.641391111639966,1.26926317201679,3.29458231026003,11.0663911448557,0.0113722374640816,0.0380627967984179
"oases2_CL12414Contig1_1",-1.58016532241008,-1.02383612676163,0.164790118403886,4.11885019192765,11.0639941275773,0.0113848204783608,0.0381014346963793
"oases6_CL18882Contig1_1",-1.68111022060821,-2.41077879175114,0.268091783826035,1.69010598951229,11.063366721234,0.0113881162803,0.0381089869830681
"oases6_CL840Contig1_1",-0.582252308016507,-1.28821118938765,0.866408692411253,5.54958985196829,11.0627253794529,0.0113914862580586,0.0381167860895786
"oases2_CL8452Contig1_1",0.384631267603902,-1.0120878818728,2.45020685538471,1.07997360829932,11.0623874001536,0.0113932625907898,0.0381192518011161
"oases6_k37_Locus_6332_Transcript_5_1",-2.11423194096067,-0.634975005437132,-0.287068548294683,4.46799388651525,11.0582762693496,0.0114148915170182,0.0381881332424384
"oases6_k49_Locus_5474_Transcript_5_1",0.0561235007388861,-2.07444956369431,0.851455238335397,3.5456595216262,11.0569739737496,0.0114217514170969,0.0382075973473678
"oases3_k49_Locus_32686_Transcript_4_1",3.11140615613588,3.12847846674361,1.32981459399962,4.82291507499054,11.0551111073113,0.0114315712141893,0.0382369583307155
"oases3_k49_Locus_19041_Transcript_1_1",-0.414143054089726,2.02785753906623,0.823479037284008,2.90975574724399,11.0537291580182,0.0114388613116086,0.0382578532494869
"oases3_k49_Locus_7775_Transcript_10_2",1.86706824890739,-1.38424676074942,-0.399212184720897,3.81563914477679,11.0527006649066,0.0114442898216118,0.0382725187514108
"oases6_k37_Locus_48765_Transcript_1_1",0.779701414985317,3.24888015323119,1.82640214219913,4.05857600310204,11.0524583760284,0.0114455690209355,0.0382733065291116
"TRINITY_DN28025_c0_g1_i1",3.14451843942165,1.4780955232346,0.321989747455858,-0.52508645693729,11.0520912254053,0.0114475077146129,0.0382762992722466
"oases6_k37_Locus_50989_Transcript_2_1",2.40725293717487,0.00505306446835048,0.323545040053207,1.26224825458308,11.0511337075305,0.0114525652930617,0.0382897189344928
"TRINITY_DN26969_c0_g2_i1",2.23381249492191,-3.04042045913458,-0.766165464577875,-0.665475861572525,11.0508822141293,0.0114538940382895,0.0382905178877003
"oases6_k49_Locus_45105_Transcript_1_1",1.85981663060053,-4.77896862665812,2.07549357166162,1.91573538204766,11.0506932575382,0.0114548924752805,0.0382905178877003
"oases3_k43_Locus_16871_Transcript_5_1",-0.55147525845189,-4.16703133684223,2.02687313987313,0.845623908153432,11.0491457350846,0.0114630727343742,0.0383143698858646
"oases6_k49_Locus_36704_Transcript_9_1",-1.92457518692173,-6.50390349325707,1.93513541088897,1.08699745296447,11.0485984611835,0.0114659670219874,0.0383205512254939
"oases6_CL4239Contig1_1",-1.52029019529294,-5.29582072758098,0.134083815506055,0.757716918483477,11.0482608026877,0.0114677531065353,0.0383230280368114
"oases2_CL61Contig3_1",-0.676550658891478,-3.89062514263533,-3.25949226870502,-0.0536152799320936,11.0472574790114,0.0114730619242416,0.0383354309643688
"oases6_k25_Locus_6946_Transcript_1_1",0.58292114535687,-2.27784025927351,-2.84733203948325,1.14246437112403,11.0471642749757,0.0114735552113247,0.0383354309643688
"oases6_k43_Locus_65912_Transcript_1_1",1.96365688118888,-2.14823881412538,3.05445054357181,0.590298667229403,11.0468161363297,0.01147539793766,0.0383380949774808
"TRINITY_DN38555_c1_g3_i8",-2.79586384707719,-3.45627214748092,-2.74389324204067,1.88758247310408,11.0461620768528,0.0114788607169599,0.0383461704384288
"TRINITY_DN14385_c0_g1_i1",2.56262395909343,6.23007374847907,1.52814468604458,-1.00467081394528,11.045907568177,0.01148020843759,0.0383471795274376
"oases6_k43_Locus_10199_Transcript_1_1",0.931055124451011,2.08817345430526,1.32260034601081,3.74738381868212,11.045212349675,0.0114838906801051,0.0383559856932145
"oases2_CL7761Contig1_1",0.255443139368853,-2.66334271108991,0.876288873155708,2.52136863170056,11.0448950176196,0.0114855718244068,0.0383581072321711
"oases6_k43_Locus_42493_Transcript_2_1",1.84154487276191,-0.210178173118384,0.371472695299924,2.97055418174472,11.0415612886735,0.0115032477388295,0.0384136408965664
"oases2_CL18Contig5_1",-2.27085147552999,-2.08207480329021,-2.62885143048384,3.22232270432964,11.0410264183219,0.0115060861942605,0.0384164132056961
"oases6_k37_Locus_40047_Transcript_1_1",1.53049323817281,0.852795863349653,1.86506721823953,4.1223105163796,11.0410100618062,0.0115061730060635,0.0384164132056961
"oases3_k43_Locus_82_Transcript_45_5",-0.316883586155383,-7.63315855717608,-1.51970650956285,0.981220102906094,11.0386972080099,0.0115184549232929,0.0384539187439163
"oases6_k49_Locus_59084_Transcript_5_1",3.27173985947468,0.512891442324569,0.307071150804305,1.41786694958821,11.0376493576718,0.0115240235622076,0.0384690074728598
"oases3_k43_Locus_1633_Transcript_2_1",-0.0263034822348687,4.66296516913982,5.7881641346647,1.31418659720638,11.0369257977837,0.0115278703584636,0.0384783461960439
"oases2_k25_Locus_32147_Transcript_1_1",0.0676581305005905,-7.7107806105612,-0.297189830124396,1.91445321955021,11.035792181098,0.0115338997613547,0.0384949677783183
"oases6_k43_Locus_20322_Transcript_2_1",1.55290542588563,-0.16134400047827,0.325204873166528,1.61480840662042,11.0346955522848,0.0115397353938149,0.0385109396758008
"oases6_k43_Locus_29857_Transcript_1_1",0.480692694435383,-2.28935279549284,1.37058052466965,3.07885671794775,11.0343158262525,0.0115417567572881,0.0385141806697021
"oases2_CL12349Contig1_1",0.653334335675948,2.51191947375341,-3.64948399529171,0.695495996343781,11.0334528987183,0.011546351604375,0.0385246205289577
"oases3_CL13127Contig1_1",-0.408640556764736,-7.26218778422105,0.011703522128449,2.2533380362278,11.0333337259783,0.0115469863074824,0.0385246205289577
"oases3_k25_Locus_6382_Transcript_2_1",-0.634035487597242,1.57386406822298,-0.713541131394049,2.25906855859385,11.0329223993937,0.0115491772594548,0.0385284251465465
"oases3_k25_Locus_13371_Transcript_6_1",-0.614792646954343,-6.82781880926658,0.195658599673421,2.95560420764085,11.0327165989509,0.0115502736197856,0.0385285778113877
"oases6_k43_Locus_21633_Transcript_10_2",2.5807703556873,4.15359580804301,-2.0113377414357,1.01091124191212,11.0324074888974,0.0115519205339974,0.0385305667797441
"oases6_k37_Locus_59459_Transcript_1_1",2.27963198780089,1.5179124095447,-0.471230240488168,-0.440861797361192,11.0322101809786,0.0115529718962059,0.0385305691478318
"oases6_CL13087Contig1_1",2.08808655383236,4.16254240933684,2.67949810876895,1.89750828781137,11.030600484428,0.0115615527455716,0.0385556809892104
"oases3_CL20577Contig1_2",-0.891671744903168,-3.09065027809214,-1.82863509068705,5.01704977709534,11.0289811717688,0.0115701911946615,0.0385809803311347
"oases3_CL5Contig8_1",-2.6653726931229,-1.03357076312794,-1.98473812883697,2.70715657053215,11.0283375056957,0.0115736266879161,0.0385889273139329
"oases2_CL513Contig1_1",-1.92554769752942,-2.06870841177447,-1.4672364171967,2.81087453161201,11.0274693157141,0.0115782621444841,0.0386008734204241
"oases6_k37_Locus_7183_Transcript_4_1",0.0207393249199632,-2.41579969688452,0.15516436516715,3.77110010118329,11.0271949171617,0.0115797275990732,0.0386013439061178
"oases6_k43_Locus_35183_Transcript_2_1",1.44131432516813,-1.56648959731429,0.346554883429399,-0.069143683062757,11.0269753948991,0.0115809001126579,0.0386013439061178
"oases3_k43_Locus_1669_Transcript_3_1",-0.93242137984621,-4.39385882561623,-0.601681209488802,2.50818449675704,11.0267788407184,0.0115819500482941,0.0386013439061178
"oases3_k49_Locus_36929_Transcript_4_1",1.88741704607471,-2.04358725820669,-2.88801926475246,-0.136144130486494,11.026654630031,0.011582613594277,0.0386013439061178
"oases6_k49_Locus_18249_Transcript_1_1",-1.23476030016075,-5.44430947497075,-1.41446362220378,1.8747730030755,11.0258741728191,0.011586783732733,0.0386117328333047
"oases2_k25_Locus_32615_Transcript_1_1",0.724733096819388,2.96802828407927,-0.0234019413726987,2.0318242187459,11.0253905634176,0.0115893684967972,0.0386168372599531
"oases3_k25_Locus_33707_Transcript_3_1",0.92434600409049,-5.8809161623334,-1.29910610501944,0.521514368338588,11.0248595752507,0.0115922071424442,0.038622786638944
"oases3_k43_Locus_29889_Transcript_1_1",3.69502540742346,-0.13614109602138,3.20897565858222,0.205971327149002,11.0243571886865,0.0115948935158278,0.0386282276440728
"oases6_k37_Locus_24298_Transcript_5_1",-0.212123873484329,-2.25568442953762,1.32145120952302,2.32736581982264,11.0232172158178,0.011600991482138,0.0386450323030655
"oases6_k43_Locus_2463_Transcript_25_2",2.63673861827538,2.5715627377633,1.3019527505423,1.47117810590908,11.0224309317188,0.0116051993313066,0.0386555381541333
"oases6_k31_Locus_15650_Transcript_4_1",0.0739864307418171,4.51712171530644,0.198176740443516,1.30970649795847,11.0215570609524,0.0116098776712808,0.0386676091035221
"oases3_k49_Locus_13807_Transcript_1_1",-0.757343169943122,-2.51673000337139,0.341037426782936,3.28734736874096,11.0190222422323,0.011623458554275,0.0387045868503012
"oases2_k43_Locus_1340_Transcript_6_1",-1.4768125011491,-1.05217015281023,-0.707142905137705,5.30612766381867,11.0189528648846,0.0116238304796929,0.0387045868503012
"oases3_k25_Locus_10284_Transcript_1_1",2.0341809158402,2.05972931751083,-3.78194767136712,1.68951948847997,11.018700219977,0.0116251849843604,0.0387045868503012
"oases6_CL15537Contig1_1",-1.1383301448119,-4.24749623560288,0.607685065527304,-0.172819584378419,11.0186970910743,0.011625201760316,0.0387045868503012
"oases3_k37_Locus_10696_Transcript_2_1",0.415480134381991,-7.01560817451325,-0.315761604054275,0.577685188009288,11.0179668641074,0.0116291176051344,0.0387141094710508
"oases3_k25_Locus_14_Transcript_2_1",-1.11102198762509,0.569919391566663,0.426557151682973,7.51840212589942,11.0169914854305,0.0116343501051764,0.0387273098535042
"oases6_k25_Locus_16896_Transcript_3_1",-1.80478838458001,-0.445270685358767,0.676778135917847,3.90214043145918,11.0168340628737,0.0116351948290543,0.0387273098535042
"oases3_CL20852Contig1_1",-0.340977182639491,-4.08580590742511,-0.398008979316776,2.59517223032014,11.0160763344189,0.0116392616190759,0.0387357673581849
"oases6_k37_Locus_56338_Transcript_1_1",2.82356401305828,2.71353374675984,1.12394638121458,1.62649587013616,11.0159670470992,0.0116398482885828,0.0387357673581849
"oases3_k31_Locus_18619_Transcript_1_1",0.510957862742802,-1.99499540767562,0.781760307520955,3.70254426478537,11.0152883229128,0.0116434924269472,0.0387443787109551
"oases6_k25_Locus_13445_Transcript_5_1",2.80061935992582,5.72037426350747,3.37851676078427,1.02262926927554,11.0144080960327,0.0116482201285299,0.0387565937918323
"oases3_CL210Contig2_1",-1.20724166536979,-0.0654836629986469,1.3233676014569,3.43867735831401,11.0118688160144,0.0116618692156021,0.0387984876842762
"oases3_k25_Locus_834_Transcript_6_1",-0.0293300704946926,7.63150865445155,2.29109477617277,0.905599545323721,11.0110846192563,0.0116660875995434,0.0388090013187641
"oases3_k49_Locus_5906_Transcript_1_1",-0.200581940455468,-2.50783985489774,1.41102915922676,2.28614882820234,11.0104424651352,0.0116695430218737,0.0388169751692674
"oases2_k25_Locus_36746_Transcript_1_1",1.81915899555565,3.13036132803571,2.41696716269292,2.40188822171511,11.0097530687466,0.0116732537770898,0.0388257968227112
"oases6_k31_Locus_3586_Transcript_2_1",-1.44156954346677,-1.91831602995136,0.354980767396963,8.28347488937918,11.0094651144707,0.0116748040683883,0.0388274317221368
"oases6_k49_Locus_3697_Transcript_6_1",-0.203323203496265,-1.8420630053723,-1.26326631312885,6.36151434769579,11.0080040195207,0.0116826734548896,0.0388474532495075
"oases6_k49_Locus_5240_Transcript_4_1",1.95927210185654,1.74150010638822,0.894278721462579,4.01783477157526,11.0079540249088,0.0116829428159359,0.0388474532495075
"oases3_k25_Locus_37433_Transcript_1_1",-1.25362196515793,-0.901857910102411,0.904363194227231,4.75787072472158,11.0075550662612,0.0116850925453032,0.0388510787773258
"oases2_k43_Locus_17981_Transcript_1_1",-0.987197568133312,-2.87192031024359,0.76809674331589,2.70506072837812,11.0069404848883,0.011688404888641,0.0388585688043814
"oases3_k25_Locus_12646_Transcript_2_1",-1.170122712035,-1.60663165154636,0.940460816863483,3.54106390994329,11.0063703124581,0.0116914787134657,0.0388652645811211
"oases6_k25_Locus_10755_Transcript_3_1",-0.0397092106140008,1.75397220089812,0.977507704719923,5.27173440697444,11.0061106891614,0.011692878618153,0.0388663951385412
"oases6_k31_Locus_14877_Transcript_1_1",0.510356908474847,0.309865105792925,2.39215781860317,4.75010801512709,11.0055583187436,0.0116958575829487,0.0388711719477324
"oases6_k25_Locus_17445_Transcript_2_1",-2.08223705165704,-4.65439454553546,-0.279536974862256,0.114672141351353,11.0054511583931,0.011696435591395,0.0388711719477324
"oases6_k43_Locus_9391_Transcript_2_1",-0.435528322853876,0.695301735381107,1.84049210555208,6.09183109107462,11.004362568312,0.0117023088952063,0.0388871669186208
"oases3_CL19Contig10_2",-0.820263637821284,-2.38130377562154,-1.26642219134406,3.72125384598982,11.0035707141921,0.0117065830366057,0.0388978454019609
"oases6_k49_Locus_3002_Transcript_1_1",0.616085019586891,-0.931759419094842,-1.05801093802604,6.58511574889267,11.0029638183933,0.01170985988162,0.0389052085014178
"oases3_k37_Locus_18339_Transcript_1_1",-6.5931385244828,-4.45009588652021,-0.131757589979667,0.425750630180878,11.0026483066302,0.0117115637983678,0.03890592939454
"oases2_k25_Locus_6615_Transcript_1_1",1.93307379519093,2.80938377567399,1.97880616214842,2.89714097445429,11.002490461434,0.011712416330797,0.03890592939454
"oases3_k43_Locus_45040_Transcript_1_1",-1.83825807468611,-0.494075996530333,-1.69392339071555,3.01101915160411,11.0023343569182,0.0117132595218585,0.03890592939454
"oases3_CL25673Contig1_1",0.285092996991585,-1.879056099109,-0.826451873017187,4.36989855765798,11.0015728151839,0.0117173738110475,0.0389160704376513
"oases6_k31_Locus_9678_Transcript_8_2",-3.03750122593997,-3.16415593735152,-2.09124696259841,0.503461889524883,11.0009496989325,0.0117207413052419,0.0389237295922428
"oases2_k25_Locus_1825_Transcript_3_1",-1.46196459529351,-3.11494843009284,-3.03527054869024,1.80484209037356,10.9975687298791,0.0117390296428733,0.0389809339091898
"oases3_k43_Locus_11358_Transcript_4_1",-1.16855167548395,-6.44525323130039,-1.60419737067801,0.741936022715674,10.9959868564482,0.0117475959684091,0.0390058476187839
"oases6_k37_Locus_22424_Transcript_4_1",3.74788321054888,-4.96717915622905,-1.39529601018184,0.554053273339427,10.9952660705688,0.0117515012861788,0.0390152821535428
"oases3_k49_Locus_51212_Transcript_7_1",4.81286630474476,0.839630038011783,-4.9351500880436,0.376983661043337,10.9940612203211,0.0117580321892846,0.039033431201017
"oases3_k37_Locus_4343_Transcript_5_1",2.09211380431571,1.61780828175441,0.982691491891346,3.99265319889883,10.9918122100228,0.0117702325456033,0.0390703962839345
"oases3_k49_Locus_35737_Transcript_1_1",4.10400803219749,3.77849719184396,3.71521842430929,0.175757261493357,10.9914944523131,0.0117719573127836,0.0390715931769772
"oases6_CL15162Contig1_1",2.00132401014462,2.2804089714966,2.60039673543442,2.99486224136302,10.9913532318403,0.0117727239278379,0.0390715931769772
"oases6_k31_Locus_25211_Transcript_4_1",0.0159594896489613,-2.10007037341288,0.251273184125994,4.11745976757668,10.9904937996157,0.0117773904150282,0.0390835434522059
"oases3_CL21349Contig1_1",-1.36175215593734,-2.26977395734662,-5.81877902165976,-0.227571384663306,10.9895653342388,0.0117824337825133,0.0390967421377224
"oases3_k49_Locus_22685_Transcript_3_1",0.11454086367056,-4.43888393791203,2.21507796815183,1.61734562708974,10.9890663807422,0.0117851449468738,0.0391022003652134
"oases6_k49_Locus_12966_Transcript_3_1",0.543443683636697,2.17654527623265,2.65870508985293,3.22722763252266,10.9877717823339,0.0117921822759847,0.0391220101870081
"oases6_k43_Locus_65437_Transcript_2_2",-1.48461704285573,-2.4144966045561,-2.05966416535296,1.83741171368294,10.9862011686482,0.0118007255620316,0.0391468121697317
"oases6_k37_Locus_8062_Transcript_1_1",-0.189766472496812,3.17000439903284,0.949372299263614,6.64913109583059,10.9856128404192,0.0118039273186654,0.0391538916929646
"oases3_k25_Locus_29272_Transcript_1_1",1.30017495926009,2.33784241815751,1.86533087228859,5.10372493417581,10.9852360675807,0.0118059782138407,0.039157152847624
"oases3_k25_Locus_18079_Transcript_7_1",0.617317966025093,2.18710015447527,2.1380046583925,4.8062128994526,10.982767985467,0.0118194214633817,0.0391981952727978
"oases6_k43_Locus_42007_Transcript_1_1",0.109460493788102,2.44107369368897,2.09272410102174,3.85591948937597,10.9808203668962,0.0118300404807346,0.0392298647752945
"oases6_CL12753Contig1_1",0.325084545434214,3.49579744876114,1.45421835184731,0.820399102688602,10.9788017910402,0.0118410563026649,0.0392628442845959
"TRINITY_DN34830_c2_g4_i1",1.37313464260323,-1.83127362925566,-1.24224678418539,0.164409938155575,10.9777107538326,0.011847014546249,0.0392790493133162
"oases6_k49_Locus_21652_Transcript_3_1",2.27449643000248,0.949085491013636,1.13615312841767,3.81478083280944,10.9755251324714,0.0118589592939986,0.0393150980101981
"oases6_k25_Locus_3901_Transcript_9_1",-0.888806258360404,-3.85390003152509,-0.134112797147845,2.38073291879235,10.9749800185079,0.0118619402723359,0.0393214259791535
"oases2_k49_Locus_15170_Transcript_1_1",-0.539097848775498,-5.67791976433933,1.54768496563128,0.326939078278702,10.974466542211,0.0118647489142725,0.0393260495935672
"oases3_k31_Locus_35646_Transcript_2_1",0.663971526541389,-2.63047539758062,0.192074433455223,4.25196058359513,10.9743329509604,0.0118654797467571,0.0393260495935672
"oases6_k43_Locus_12869_Transcript_7_1",-0.0432012693008497,-6.88883429367491,0.920489878727915,2.11737720808967,10.973043771418,0.0118725346918442,0.0393434109141755
"oases2_k37_Locus_8028_Transcript_2_1",1.15475171338437,-1.35671111755427,0.106179375458612,3.80665621964302,10.9728197550802,0.011873761027176,0.0393434109141755
"TRINITY_DN37527_c3_g1_i10",-2.12156734796604,-3.65349994146468,2.06568702131371,0.0276013789345634,10.9727877093941,0.0118739364654676,0.0393434109141755
"oases6_CL14853Contig1_1",1.42276218639486,-0.0881225334114732,2.14780600593384,3.50543356775575,10.9700731472847,0.0118888069683518,0.0393891243969975
"oases3_k25_Locus_15584_Transcript_2_1",1.06726604494508,2.19542679625137,1.64901560235245,4.80700394021252,10.9687026377098,0.0118963216576323,0.0394080899955419
"oases3_k43_Locus_6451_Transcript_3_1",-0.466869648031769,0.494510098191523,-2.78046709241083,2.82328694087554,10.9686372125048,0.0118966805099295,0.0394080899955419
"oases3_k25_Locus_23928_Transcript_2_1",0.0323996019057193,-2.42043575594119,0.650697113543624,3.56461736529136,10.9676362944109,0.0119021718002306,0.0394227191500953
"oases2_k25_Locus_38932_Transcript_3_1",0.868844847071946,-2.91949312931629,0.958686370592342,1.49741212081124,10.9659626950135,0.011911359171908,0.0394445957960405
"oases6_k25_Locus_6222_Transcript_6_1",-0.956091020996276,-3.16347457700171,-0.929674982208777,2.03276077163209,10.9659309103933,0.0119115337240039,0.0394445957960405
"oases6_k25_Locus_1124_Transcript_16_1",0.646851220375122,-6.41361798826253,0.879670036782422,1.71708816374047,10.9658453993726,0.0119120033387274,0.0394445957960405
"oases3_k25_Locus_8718_Transcript_7_1",0.682409035690383,0.574109120022104,2.27816056520079,2.58183147313786,10.9635743271974,0.0119244824339499,0.0394785564043131
"TRINITY_DN42619_c2_g4_i1",-2.05491969093625,-1.08117835262245,-0.892235889105887,-0.469454681951188,10.9634501301983,0.0119251652435043,0.0394785564043131
"oases3_CL25886Contig1_6",2.57505686934464,7.14834147814462,3.98522815131447,0.96298690211474,10.9633912950493,0.0119254887205023,0.0394785564043131
"oases6_CL14209Contig1_1",-1.18298174564115,-1.9673545824662,0.269787524537222,2.86092576715769,10.9629787082886,0.0119277573749487,0.039482502591524
"oases6_k37_Locus_28142_Transcript_2_1",2.93446980524861,3.96953924866241,3.36388306912672,2.62453504589256,10.9616997446781,0.0119347926026921,0.0395022246496865
"oases2_k49_Locus_15474_Transcript_1_1",-0.642004481929237,0.971693018450264,-1.58976517292614,1.97577865024877,10.9588025292977,0.011950744518058,0.0395514532723348
"oases3_k25_Locus_1892_Transcript_7_1",-1.03971941501596,-5.29028760491751,-6.15668149609978,0.121606501112867,10.9571867206897,0.0119596502011182,0.0395773553352831
"oases6_k25_Locus_28278_Transcript_5_1",0.878121972671694,2.67193057365454,1.68691248508324,2.91938620067753,10.9544149124004,0.0119749425228822,0.0396243857386683
"oases3_k49_Locus_729_Transcript_2_1",0.368153277380437,-6.17451626251268,1.19562087142389,1.58873909702497,10.9538718737876,0.0119779407737925,0.0396307309633068
"oases3_k31_Locus_20228_Transcript_3_1",0.260297844435449,-3.69431503305412,0.110359579632858,2.27673124097667,10.9530848758379,0.0119822872978592,0.0396415355953441
"TRINITY_DN30610_c0_g1_i1",2.79901106724796,-0.462546975713618,-3.40161408724328,0.133322281647934,10.9525734831656,0.011985112510156,0.039647305708547
"oases2_k25_Locus_12428_Transcript_3_1",-1.1504089087076,-1.01992664846893,-1.06086977914307,5.36686179280605,10.9518215657314,0.0119892677048872,0.039657474027359
"oases6_k31_Locus_39120_Transcript_2_1",1.96177312395807,-0.87135805752452,2.046931538703,1.21294693828299,10.9507532898999,0.011995173579362,0.0396734307968925
"oases6_CL13828Contig1_1",0.678665421069258,0.0706917360657509,2.08265775081454,4.00751962867708,10.9504716152822,0.0119967312717711,0.0396741528982592
"oases3_CL20299Contig1_1",-1.11145501593423,-0.240281803684897,1.10323023865561,4.50611759751852,10.9502328235405,0.0119980519731814,0.0396741528982592
"TRINITY_DN40015_c5_g1_i3",2.98058434267372,-2.56580913918951,3.37399846386806,-0.697206264556911,10.9501269806092,0.0119986374115724,0.0396741528982592
"oases6_k43_Locus_19173_Transcript_1_1",-1.5099097815774,-1.88454563309047,-3.16226916596136,1.95531807808671,10.9496299427457,0.0120013870038105,0.039679666930287
"oases6_k49_Locus_34089_Transcript_3_1",2.91436859803958,1.96498600330488,2.28378059946862,3.3240453868603,10.948243867027,0.0120090579964276,0.039697400123611
"oases2_k37_Locus_7597_Transcript_2_1",0.403061653327054,-2.01071291110149,-0.125716061108597,3.65433941429443,10.9481809442158,0.0120094063463139,0.039697400123611
"oases3_CL24379Contig1_1",0.975041248799132,-1.10895836116602,-0.805126147206199,1.43832842504156,10.9480740885438,0.0120099979377598,0.039697400123611
"oases2_CL3509Contig1_1",-0.862108817094877,-3.25475887042329,-1.10892121820234,1.60387682776579,10.9468435707306,0.01201681259719,0.039716345383629
"TRINITY_DN56362_c0_g1_i1",-1.80894996155243,-6.83483738388408,-1.99109430603487,0.385711589575217,10.9424076220407,0.0120414107137493,0.0397940574123933
"oases3_k49_Locus_22908_Transcript_1_1",3.63878873398004,2.33540887338775,0.932366410809022,2.09305155456877,10.9421016045806,0.0120431094630129,0.0397960851808499
"oases6_k25_Locus_42889_Transcript_1_1",1.29330792893344,-4.68930117109247,1.06580057611478,0.442250395150748,10.9401185480317,0.0120541234359908,0.0398288916810605
"oases6_k25_Locus_13591_Transcript_1_1",1.16665240238222,-1.89894453993435,0.577735139688981,2.41612051731647,10.9397879238725,0.0120559607006556,0.0398313735833463
"oases3_k25_Locus_12261_Transcript_4_1",0.0191569977419334,1.51833455160563,1.62405532774683,4.35512022326182,10.9383484839981,0.0120639628248693,0.0398542211220999
"oases6_k43_Locus_16910_Transcript_2_1",-4.01025075692471,0.0878722639094007,-2.28410697380876,-0.00154090422104843,10.9365581410879,0.0120739229912813,0.0398835325039864
"oases6_k43_Locus_5020_Transcript_2_1",1.08232763872271,0.78541256481537,-0.304484623711955,6.66187681599517,10.935424073063,0.0120802363134862,0.0399007931482012
"oases3_CL9745Contig1_1",0.219976612702749,-0.879529401034482,1.93744066199362,3.23659229111127,10.9329443636213,0.0120940521168106,0.0399428290057453
"oases2_CL10436Contig1_1",1.42524504998393,1.11478327818324,0.396194475138704,6.14674831700019,10.9311056773968,0.0121043064857271,0.0399730960604296
"oases2_k25_Locus_3167_Transcript_1_1",-0.0907527474384831,-5.97347601304528,2.14435214857921,0.387105868538899,10.9308052231725,0.0121059829358068,0.0399750326134379
"oases3_k49_Locus_4429_Transcript_5_1",-0.814256072693869,-1.61489218144322,-0.319938429562467,5.75716256975297,10.9299713269369,0.0121106370412667,0.0399868004154473
"oases2_k37_Locus_22391_Transcript_1_1",-0.902630637768625,-6.68739753104239,0.56522551004491,1.23635115638413,10.9290149264094,0.012115977033303,0.0400008305493628
"oases3_k37_Locus_21640_Transcript_6_1",0.86333175914413,-5.35084619191888,1.72777287279605,2.22217250128666,10.9286739509613,0.0121178814057113,0.0400035164993836
"oases6_k49_Locus_3415_Transcript_7_1",-0.7509019247453,-2.31765380125399,-1.61065760051972,3.6740567788837,10.928193706328,0.0121205641068688,0.0400087711513231
"oases3_k49_Locus_8885_Transcript_6_1",-1.19108958327239,1.55250382050445,0.910652149578625,2.73827599964854,10.927845604945,0.0121225090066678,0.0400115896680343
"oases3_k43_Locus_15518_Transcript_1_1",-1.14529802493579,-3.44735013675071,0.953499617633312,1.81971230570562,10.9270939114777,0.0121267098911755,0.0400218531172677
"TRINITY_DN44108_c0_g1_i1",-1.64038475709336,1.56727944688592,-0.362735675391155,-0.459184924108382,10.9251421834796,0.0121376239408942,0.040054268224999
